case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
c4__rps_04__in_7168__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,32,32,32.0,,C4,256,1835008,8192,64049899208,3.996883729178842,127.90027933372295,50636763.953125,50636763.953125,49630130.0859375,0.0,485276388.0390625,1116926684.0,27617904.69946289,1369049338.421875,2202731256.0,256,0,1.0,3.996883729178842,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_7168__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0064/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,64,64,64.0,,C4,256,1835008,16384,64721411252,3.9554143682565197,253.14651956841726,74438411.0234375,74438411.0234375,43614356.7421875,0.0,503062261.765625,1155028482.0,30038313.505737305,2425514326.1328125,3980353495.0,256,0,1.0,3.9554143682565197,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_7168__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0128/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,128,128,128.0,,C4,256,1835008,32768,66357325503,3.857901114300128,493.8113426304164,72672128.3359375,72672128.3359375,12031546.6875,0.0,469713169.0234375,1115219050.0,31542256.841674805,4507122044.7578125,6508794572.0,256,0,1.0,3.857901114300128,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_7168__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0256/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,256,256,256.0,,C4,256,1835008,65536,68692781454,3.726738014989682,954.0449318373586,52031857.18359375,52031857.18359375,6015773.34375,0.0,443057124.52734375,977776457.0,32182607.715179443,8681804699.613281,10709478692.0,256,0,1.0,3.726738014989682,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_7168__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0512/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,512,512,512.0,,C4,256,1835008,131072,73995260283,3.4596810528256845,1771.3566990467505,43622401.828125,43622401.828125,0.0,0.0,428631895.828125,767640691.0,31844807.942459106,16733173562.367188,20628193846.0,256,0,1.0,3.4596810528256845,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_7168__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_1024/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,1024,1024,1024.0,,C4,256,1835008,262144,84693433947,3.022666434333048,3095.210428757041,1553144790.0,1553144790.0,0.0,0.0,1938154284.0,6090450875.0,29450835.64013672,32095809979.5,36264094627.0,158,98,0.6171875,1.865551939939928,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_7168__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_2048/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,2048,2048,2048.0,,C4,256,1835008,524288,127105803867,2.014070107041464,4124.815579220918,12154942947.1875,12154942947.1875,0.0,0.0,12539952441.1875,27296635835.0,25080000.32006836,63903793096.6875,78676464547.0,128,128,0.5,1.007035053520732,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_7168__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,32768,4096,63419372843,4.036621437959495,64.58594300735191,2928281.66015625,2928281.66015625,817112.2734375,897.0,129258040.93359375,172045965.0,23708758.0,428010388.93359375,470798313.0,256,0,1.0,4.036621437959495,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,32768,8192,63803143390,4.012341499151332,128.39492797284262,2928281.66015625,2928281.66015625,2235119.2890625,897.0,130676047.94921875,166816508.0,23708758.0,808768523.9492188,844908984.0,256,0,1.0,4.012341499151332,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,32768,16384,64564417218,3.9650323046458076,253.76206749733169,2928281.66015625,2928281.66015625,4325253.75390625,897.0,132766182.4140625,168295954.0,23708758.0,1569538914.4140625,1605068686.0,256,0,1.0,3.9650323046458076,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,32768,32768,66074753739,3.874399608225833,495.92314985290665,2928281.66015625,2928281.66015625,4380501.5546875,897.0,132821430.21484375,170035132.0,23708758.0,3086954674.2148438,3124168376.0,256,0,1.0,3.874399608225833,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,32768,65536,69110578653,3.7042086029312586,948.2774023504022,2928281.66015625,2928281.66015625,4906065.34375,897.0,133346994.00390625,172028801.0,23708758.0,6122201262.003906,6160883069.0,256,0,1.0,3.7042086029312586,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,32768,131072,75191969744,3.4046188824628802,1743.1648678209947,2928281.66015625,2928281.66015625,5763699.44921875,897.0,134204628.109375,174926023.0,23708758.0,12192500944.109375,12233222339.0,256,0,1.0,3.4046188824628802,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,32768,262144,87330853840,2.931380935184957,3001.734077629396,2928281.66015625,2928281.66015625,5763699.44921875,897.0,134204628.109375,174926023.0,23708758.0,24331385040.109375,24372106435.0,256,0,1.0,2.931380935184957,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0128__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_2048/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,128,128,128.0,uniform,2048,2048,2048.0,decode_heavy,P1/D3,256,32768,524288,111608622032,2.2937296002687018,4697.558221350301,2928281.66015625,2928281.66015625,5763699.44921875,897.0,134204628.109375,174926023.0,23708758.0,48609153232.109375,48649874627.0,256,0,1.0,2.2937296002687018,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0128__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,65536,4096,63426129215,4.036191442996921,64.57906308795073,4173244.8828125,4173244.8828125,1094089.89453125,917.0,137747489.77734375,185719869.0,23708758.0,436499837.77734375,484472217.0,256,0,1.0,4.036191442996921,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,65536,8192,63809899762,4.011916661126818,128.3813331560582,4173244.8828125,4173244.8828125,2650332.7890625,917.0,139303732.671875,190997770.0,23708758.0,817396208.671875,869090246.0,256,0,1.0,4.011916661126818,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,65536,16384,64569919219,3.9646944443546834,253.74044443869974,4173244.8828125,4173244.8828125,4227368.44140625,917.0,140880768.32421875,189260675.0,23708758.0,1577653500.3242188,1626033407.0,256,0,1.0,3.9646944443546834,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,65536,32768,66085940530,3.873743763755434,495.8392017606956,4173244.8828125,4173244.8828125,5406546.859375,917.0,142059946.7421875,191189242.0,23708758.0,3096193190.7421875,3145322486.0,256,0,1.0,3.873743763755434,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,65536,65536,69119133827,3.703750117018954,948.1600299568522,4173244.8828125,4173244.8828125,4260699.24609375,917.0,140914099.12890625,188292020.0,23708758.0,6129768367.128906,6177146288.0,256,0,1.0,3.703750117018954,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,65536,131072,75188575875,3.404772560469779,1743.2435509605268,4173244.8828125,4173244.8828125,4260699.24609375,917.0,140914099.12890625,188292020.0,23708758.0,12199210415.128906,12246588336.0,256,0,1.0,3.404772560469779,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,65536,262144,87327459971,2.931494859520858,3001.8507361493585,4173244.8828125,4173244.8828125,4260699.24609375,917.0,140914099.12890625,188292020.0,23708758.0,24338094511.128906,24385472432.0,256,0,1.0,2.931494859520858,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0256__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_2048/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,256,256,256.0,uniform,2048,2048,2048.0,decode_heavy,P1/D3,256,65536,524288,111605228163,2.293799351640684,4697.701072160121,4173244.8828125,4173244.8828125,4260699.24609375,917.0,140914099.12890625,188292020.0,23708758.0,48615862703.12891,48663240624.0,256,0,1.0,2.293799351640684,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0256__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,131072,4096,63439641960,4.035331727776983,64.56530764443173,6977646.35546875,6977646.35546875,814623.84765625,958.0,154629714.203125,228743921.0,23708758.0,453382062.203125,527496269.0,256,0,1.0,4.035331727776983,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,131072,8192,63818982088,4.011345709760798,128.36306271234554,6977646.35546875,6977646.35546875,2219729.984375,958.0,156034820.33984375,231235507.0,23708758.0,834127296.3398438,909327983.0,256,0,1.0,4.011345709760798,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,131072,16384,64584686335,3.963787927561203,253.682427363917,6977646.35546875,6977646.35546875,3966805.0390625,958.0,157781895.39453125,229894262.0,23708758.0,1594554627.3945312,1666666994.0,256,0,1.0,3.963787927561203,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,131072,32768,66098741188,3.8729935759574787,495.7431777225573,6977646.35546875,6977646.35546875,4251323.98828125,958.0,158066414.34375,230380833.0,23708758.0,3112199658.34375,3184514077.0,256,0,1.0,3.8729935759574787,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,131072,65536,69142796813,3.7024825694043626,947.8355377675168,6977646.35546875,6977646.35546875,5389743.0625,958.0,159204833.41796875,234406582.0,23708758.0,6148059101.417969,6223260850.0,256,0,1.0,3.7024825694043626,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,131072,131072,75212238861,3.4037013639909657,1742.6950983633744,6977646.35546875,6977646.35546875,5389628.34765625,958.0,159204718.703125,234406582.0,23708758.0,12217501034.703125,12292702898.0,256,0,1.0,3.4037013639909657,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,131072,262144,87351122957,2.9307007321018657,3001.0375496723104,6977646.35546875,6977646.35546875,5389628.34765625,958.0,159204718.703125,234406582.0,23708758.0,24356385130.703125,24431586994.0,256,0,1.0,2.9307007321018657,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_0512__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_2048/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,512,512,512.0,uniform,2048,2048,2048.0,decode_heavy,P1/D3,256,131072,524288,111628891149,2.2933131142393623,4696.705257962214,6977646.35546875,6977646.35546875,5389628.34765625,958.0,159204718.703125,234406582.0,23708758.0,48634153322.703125,48709355186.0,256,0,1.0,2.2933131142393623,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_0512__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_04__in_10000__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_10000__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,4,4,256,uniform,10000,10000,10000.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,2560000,4096,145223241987,1.7628032296849319,28.20485167495891,41092989876.890625,41092989876.890625,0.0,2467.0,41739376605.890625,81290427311.0,23708758.0,42038128953.890625,81589179659.0,4,252,0.015625,0.02754380046382706,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/pd_rps4/p1d3__rps_04__in_10000__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
