case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
p3d1__rps_02__in_0256__out_2048,build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p3d1__rps_02__in_0256__out_2048/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,256,256,256.0,uniform,2048,2048,2048.0,prefill_heavy,P3/D1,256,65536,524288,176411221960,1.4511548480631589,2971.9651288333494,0.0,0.0,11664771.3984375,917.0,148078077.3984375,160904739.0,24593467.0,50430555290.39844,50443381952.0,256,0,1.0,1.4511548480631589,23,13,/home/justin/astra-sim/build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p3d1__rps_02__in_0256__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_0512__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0016/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,512,512,512.0,uniform,16,16,16.0,,C4,256,131072,4096,126402668469,2.025273699524654,32.404379192394465,6969.51953125,6969.51953125,0.0,0.0,80690831.51953125,80683862.0,20728863.208496094,412352642.85546875,412030502.0,256,0,1.0,2.025273699524654,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_0512__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,131072,4096,126424775983,2.0249195461056115,32.398712737689785,3523670.6484375,3523670.6484375,120358.67578125,958.0,148392380.32421875,203874606.0,23072198.0,437993181.32421875,493475407.0,256,0,1.0,2.0249195461056115,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_0512__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,16,16,16.0,balanced,P2/D2,256,131072,4096,126427883279,2.024869778410047,32.39791645456075,77998.7578125,77998.7578125,1036991.19140625,958.0,144653537.04296875,162464575.0,23266404.0,438360301.94921875,456193182.0,256,0,1.0,2.024869778410047,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_0512__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0016/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,16,16,16.0,prefill_heavy,P3/D1,256,131072,4096,126470241942,2.0241915890174633,32.38706542427941,0.0,0.0,6211276.140625,958.0,156137327.140625,173968963.0,24593467.0,464689596.140625,482521232.0,256,0,1.0,2.0241915890174633,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_0512__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,512,512,512.0,uniform,32,32,32.0,,C4,256,131072,8192,126734015109,2.0199786125281545,64.63931560090094,816344.0234375,816344.0234375,630342.671875,0.0,82130548.6953125,116353516.0,20847052.459472656,749236227.3984375,828402567.0,256,0,1.0,2.0199786125281545,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_0512__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,131072,8192,126793931151,2.0190240784878526,64.60877051161128,3523670.6484375,3523670.6484375,861585.51953125,958.0,149133607.16796875,205266267.0,23072198.0,807889576.1679688,864022236.0,256,0,1.0,2.0190240784878526,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_0512__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,32,32,32.0,balanced,P2/D2,256,131072,8192,126800145743,2.018925124257063,64.60560397622602,77998.7578125,77998.7578125,2503113.46484375,958.0,146118574.28515625,164066006.0,23266404.0,812088888.2226562,830180865.0,256,0,1.0,2.018925124257063,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_0512__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0032/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,32,32,32.0,prefill_heavy,P3/D1,256,131072,8192,126863737414,2.0179131185815846,64.57321979461071,0.0,0.0,9847486.65234375,958.0,159773537.65234375,174204719.0,24593467.0,861821278.6523438,876252460.0,256,0,1.0,2.0179131185815846,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_0512__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0064/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,512,512,512.0,uniform,64,64,64.0,,C4,256,131072,16384,127396708389,2.009471070620724,128.60614851972633,2936982.33984375,2936982.33984375,945514.0078125,0.0,84566358.34765625,161367724.0,20999713.575317383,1428548027.1679688,1505563004.0,256,0,1.0,2.009471070620724,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_0512__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,131072,16384,127532241487,2.007335533470533,128.4694741421141,3523670.6484375,3523670.6484375,2371949.88671875,958.0,150643971.53515625,207318864.0,23072198.0,1547710276.5351562,1604385169.0,256,0,1.0,2.007335533470533,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_0512__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0064/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,64,64,64.0,balanced,P2/D2,256,131072,16384,127546717842,2.007107703995355,128.4548930557027,77998.7578125,77998.7578125,5472555.0625,958.0,149090280.296875,163701338.0,23266404.0,1559583257.8203125,1574202241.0,256,0,1.0,2.007107703995355,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_0512__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0064/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,64,64,64.0,prefill_heavy,P3/D1,256,131072,16384,127643119022,2.005591856117814,128.3578787915401,0.0,0.0,12275265.2421875,958.0,162201316.2421875,174385514.0,24593467.0,1651240001.2421875,1663424199.0,256,0,1.0,2.005591856117814,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_0512__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0128/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,512,512,512.0,uniform,128,128,128.0,,C4,256,131072,32768,128730702555,1.9886475791633653,254.54689013291076,7353787.07421875,7353787.07421875,630342.671875,0.0,88667991.74609375,124573198.0,21221318.420898438,2804996749.6210938,2912908699.0,256,0,1.0,1.9886475791633653,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_0512__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,131072,32768,129009099357,1.9843561522089606,253.99758748274695,3523670.6484375,3523670.6484375,4535048.91015625,958.0,152807070.55859375,210060122.0,23072198.0,3026494047.5585938,3083747099.0,256,0,1.0,1.9843561522089606,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_0512__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0128/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,128,128,128.0,balanced,P2/D2,256,131072,32768,129044639055,1.9838096481550889,253.92763496385138,77998.7578125,77998.7578125,6780327.86328125,958.0,150390505.05078125,164784412.0,23266404.0,3049940886.6210938,3064150999.0,256,0,1.0,1.9838096481550889,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_0512__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0128/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,128,128,128.0,prefill_heavy,P3/D1,256,131072,32768,129205278065,1.9813432069796149,253.6119304933907,0.0,0.0,11664771.3984375,958.0,161590822.3984375,174417484.0,24593467.0,3224611395.3984375,3237438057.0,256,0,1.0,1.9813432069796149,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_0512__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0256/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,512,512,512.0,uniform,256,256,256.0,,C4,256,131072,65536,131391785032,1.9483714292918093,498.7830858987032,10716583.12109375,10716583.12109375,0.0,0.0,91400445.12109375,130399204.0,21367823.846588135,5561563349.847656,5724910813.0,256,0,1.0,1.9483714292918093,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_0512__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,131072,65536,131970038634,1.939834243058603,496.5975662230024,3523670.6484375,3523670.6484375,4809125.6015625,958.0,153081147.25,208686934.0,23072198.0,5980009468.25,6035615255.0,256,0,1.0,1.939834243058603,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_0512__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0256/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,256,256,256.0,balanced,P2/D2,256,131072,65536,132018016534,1.939129269784701,496.41709306488343,77998.7578125,77998.7578125,5965549.25,958.0,149583899.5546875,157419943.0,23266404.0,6027225820.0078125,6034957065.0,256,0,1.0,1.939129269784701,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_0512__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0256/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,256,256,256.0,prefill_heavy,P3/D1,256,131072,65536,132353241841,1.934217828283652,495.1597640406149,0.0,0.0,11664771.3984375,958.0,161590822.3984375,174417484.0,24593467.0,6372575171.3984375,6385401833.0,256,0,1.0,1.934217828283652,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_0512__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0512/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,512,512,512.0,uniform,512,512,512.0,,C4,256,131072,131072,136683387532,1.8729415814344363,958.9460896944314,10617407.55078125,10617407.55078125,0.0,0.0,91301269.55078125,152080152.0,21457081.35383606,11077326922.714844,11343388966.0,256,0,1.0,1.8729415814344363,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_0512__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,131072,131072,137881086795,1.8566723395545746,950.6162378519422,3523670.6484375,3523670.6484375,5471441.09765625,958.0,153743462.74609375,210826083.0,23072198.0,11887154471.746094,11944237092.0,256,0,1.0,1.8566723395545746,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_0512__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0512/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,512,512,512.0,balanced,P2/D2,256,131072,131072,137974318743,1.8554177497106716,949.9738878518639,77998.7578125,77998.7578125,5979200.3828125,958.0,149597550.6875,157419943.0,23266404.0,11983438895.140625,11991156489.0,256,0,1.0,1.8554177497106716,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_0512__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0512/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,512,512,512.0,prefill_heavy,P3/D1,256,131072,131072,138649169393,1.8463868274202926,945.3500556391898,0.0,0.0,11664771.3984375,958.0,161590822.3984375,174417484.0,24593467.0,12668502723.398438,12681329385.0,256,0,1.0,1.8463868274202926,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_0512__out_1024,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_1024/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,,C4,256,131072,262144,147287567821,1.7380964584269547,1779.8107734292016,10012530.91015625,10012530.91015625,0.0,0.0,90696392.91015625,101392661.0,21466622.673576355,22072518010.652344,22433667584.0,256,0,1.0,1.7380964584269547,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_0512__out_1024,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,131072,262144,149683952174,1.7102701811508356,1751.3166654984557,3523670.6484375,3523670.6484375,5890303.28515625,958.0,154162324.93359375,206908675.0,23072198.0,23700538709.933594,23753285060.0,256,0,1.0,1.7102701811508356,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_0512__out_1024,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_1024/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,balanced,P2/D2,256,131072,262144,149886717591,1.70795654287763,1748.947499906693,77998.7578125,77998.7578125,5979200.3828125,958.0,149597550.6875,157419943.0,23266404.0,23895837743.140625,23903555337.0,256,0,1.0,1.70795654287763,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_0512__out_1024,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_1024/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,prefill_heavy,P3/D1,256,131072,262144,151241024497,1.6926624297303539,1733.2863280438823,0.0,0.0,11664771.3984375,958.0,161590822.3984375,174417484.0,24593467.0,25260357827.398438,25273184489.0,256,0,1.0,1.6926624297303539,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
