case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
gpu4__p1_d3__rps_08__in_4096__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,4096,4096,4096.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,1048576,16384,61897471289,4.135871703138454,264.69578900086105,14364843130.921875,14364843130.921875,4352394.01953125,1528.0,14926699800.941406,28632669034.0,25674015.0,16481007934.941406,30186977168.0,13,243,0.05078125,0.21002473492499962,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_4096__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,4096,4096,4096.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,1048576,32768,63540608249,4.028919568991204,515.7017048308741,14364843130.921875,14364843130.921875,4357425.171875,1528.0,14926704832.09375,28632669034.0,25674015.0,18124149926.09375,31830114128.0,13,243,0.05078125,0.20459357186283456,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_4096__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,4096,4096,4096.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,1048576,65536,66821515124,3.831101397879761,980.7619578572188,14364843130.921875,14364843130.921875,5445145.6015625,1528.0,14927792552.523438,28627301989.0,25674015.0,21411511566.523438,35111021003.0,13,243,0.05078125,0.19454811786108162,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_4096__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,4096,4096,4096.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,1048576,131072,73399430009,3.487765504018357,1785.7359380573987,14364843130.921875,14364843130.921875,7089330.7578125,1528.0,14929436737.679688,28632669034.0,25674015.0,27985703591.679688,41688935888.0,13,243,0.05078125,0.1771130920009322,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_4096__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,4096,4096,4096.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,1048576,262144,86544525689,2.9580149404243388,3029.007298994523,14364843130.921875,14364843130.921875,6948832.37890625,1528.0,14929296239.300781,28632669034.0,25674015.0,41130658773.30078,54834031568.0,13,243,0.05078125,0.15021169619342345,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_4096__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_6144__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,6144,6144,6144.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,1572864,4096,93149698862,2.748264386546869,43.972230184749904,30665294905.921875,30665294905.921875,0.0,1854.0,31116386963.921875,60851986010.0,25674015.0,31438342377.921875,61173941424.0,7,249,0.02734375,0.07514785431964095,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_6144__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,6144,6144,6144.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,1572864,8192,93560483102,2.7361979279319004,87.55833369382081,30665294905.921875,30665294905.921875,0.0,1854.0,31116386963.921875,60851986010.0,25674015.0,31849126617.921875,61584725664.0,7,249,0.02734375,0.0748179120918879,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_6144__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,6144,6144,6144.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,1572864,16384,94385124253,2.7122918153266418,173.58667618090507,30665294905.921875,30665294905.921875,5938987.82421875,1854.0,31122325951.746094,60851986010.0,25674015.0,32676634085.746094,62406294144.0,7,249,0.02734375,0.07416422932533785,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_6144__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,6144,6144,6144.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,1572864,32768,96026426057,2.6659328115371266,341.2393998767522,30665294905.921875,30665294905.921875,7873332.09375,1854.0,31124260296.015625,60856090926.0,25674015.0,34321705390.015625,64053536020.0,7,249,0.02734375,0.07289660031546831,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_6144__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,6144,6144,6144.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,1572864,65536,99312742210,2.5777155509277927,659.8951810375149,30665294905.921875,30665294905.921875,7887596.38671875,1854.0,31124274560.308594,60856090926.0,25674015.0,37607993574.30859,67339809940.0,7,249,0.02734375,0.07048440959568184,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_6144__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,6144,6144,6144.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,1572864,131072,105885290050,2.4177107120272745,1237.8678845579645,30665294905.921875,30665294905.921875,7887596.38671875,1854.0,31124274560.308594,60856090926.0,25674015.0,44180541414.30859,73912357780.0,7,249,0.02734375,0.0661092772819958,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_6144__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,6144,6144,6144.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,1572864,262144,119030385730,2.150711336689205,2202.328408769746,30665294905.921875,30665294905.921875,7887596.38671875,1854.0,31124274560.308594,60856090926.0,25674015.0,57325637094.30859,87057453460.0,7,249,0.02734375,0.058808513112595454,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_6144__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_7168__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,7168,7168,7168.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,1835008,4096,106986707921,2.392820612716047,38.285129803456755,37556773945.921875,37556773945.921875,0.0,2017.0,38061916982.921875,74580893437.0,25674015.0,38383872396.921875,74902848851.0,5,251,0.01953125,0.046734777592110296,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_7168__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,7168,7168,7168.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,1835008,8192,107397492161,2.3836683226851276,76.27738632592408,37556773945.921875,37556773945.921875,0.0,2017.0,38061916982.921875,74580893437.0,25674015.0,38794656636.921875,75313633091.0,5,251,0.01953125,0.046556021927443896,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_7168__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,7168,7168,7168.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,1835008,16384,108228150794,2.3653735014586634,151.38390409335446,37556773945.921875,37556773945.921875,4187061.41015625,2017.0,38066104044.33203,74584455636.0,25674015.0,39620412178.33203,76138763770.0,5,251,0.01953125,0.04619870120036452,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_7168__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,7168,7168,7168.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,1835008,32768,109864640156,2.330140067236357,298.2579286062537,37556773945.921875,37556773945.921875,5385951.328125,2017.0,38067302934.25,74594391900.0,25674015.0,41264748028.25,77791836994.0,5,251,0.01953125,0.0455105481882101,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_7168__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,7168,7168,7168.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,1835008,65536,113150914076,2.262465151877188,579.1910788805601,37556773945.921875,37556773945.921875,5385951.328125,2017.0,38067302934.25,74594391900.0,25674015.0,44551021948.25,81078110914.0,5,251,0.01953125,0.04418877249760133,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_7168__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,7168,7168,7168.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,1835008,131072,119723461916,2.1382609214859984,1094.7895918008312,37556773945.921875,37556773945.921875,5385951.328125,2017.0,38067302934.25,74594391900.0,25674015.0,51123569788.25,87650658754.0,5,251,0.01953125,0.041762908622773404,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_7168__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,7168,7168,7168.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,1835008,262144,132868557596,1.926716182005929,1972.9573703740714,37556773945.921875,37556773945.921875,5385951.328125,2017.0,38067302934.25,74594391900.0,25674015.0,64268665468.25,100795754434.0,5,251,0.01953125,0.0376311754298033,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_7168__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0128__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,16,16,16.0,balanced,P2/D2,256,32768,4096,31992664438,8.001834310990688,128.029348975851,515120.08984375,515120.08984375,7147959.50390625,897.0,149082450.59375,171987900.0,27835111.0,497844154.59375,520749604.0,256,0,1.0,8.001834310990688,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0128__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,32,32,32.0,balanced,P2/D2,256,32768,8192,32437084435,7.892201301661162,252.55044165315718,515120.08984375,515120.08984375,7027150.53125,897.0,148961641.62109375,169431247.0,27835111.0,943085121.6210938,963554727.0,256,0,1.0,7.892201301661162,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0128__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0064/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,64,64,64.0,balanced,P2/D2,256,32768,16384,33335506487,7.6794993380356615,491.48795763428234,515120.08984375,515120.08984375,7219559.84765625,897.0,149154050.9375,173497072.0,27835111.0,1834001082.9375,1858344104.0,256,0,1.0,7.6794993380356615,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0128__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0128/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,128,128,128.0,balanced,P2/D2,256,32768,32768,35116953591,7.289926198655493,933.1105534279031,515120.08984375,515120.08984375,7717304.7265625,897.0,149651795.81640625,173497072.0,27835111.0,3615945931.8164062,3639791208.0,256,0,1.0,7.289926198655493,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0128__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0256/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,256,256,256.0,balanced,P2/D2,256,32768,65536,38679847799,6.618433488422838,1694.3189730362465,515120.08984375,515120.08984375,10689688.82421875,897.0,152624179.9140625,177358920.0,27835111.0,7181812523.9140625,7206547264.0,256,0,1.0,6.618433488422838,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0128__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0512/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,512,512,512.0,balanced,P2/D2,256,32768,131072,45805636215,5.588831880827965,2861.481922983918,515120.08984375,515120.08984375,10689688.82421875,897.0,152624179.9140625,177358920.0,27835111.0,14307600939.914062,14332335680.0,256,0,1.0,5.588831880827965,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0128__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_1024/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,1024,1024,1024.0,balanced,P2/D2,256,32768,262144,60057213047,4.262602059134141,4364.904508553361,515120.08984375,515120.08984375,10689688.82421875,897.0,152624179.9140625,177358920.0,27835976.80337143,28560064354.566406,28583912512.0,256,0,1.0,4.262602059134141,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0128__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0256__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0256__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,16,16,16.0,balanced,P2/D2,256,65536,4096,31999420810,8.000144800120838,128.0023168019334,950827.58203125,950827.58203125,6845230.296875,917.0,156077368.87890625,186676403.0,27835111.0,504839072.87890625,535438107.0,256,0,1.0,8.000144800120838,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0256__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__rps_08__in_0256__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0256__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,32,32,32.0,balanced,P2/D2,256,65536,8192,32444116805,7.890490640834691,252.4957005067101,950827.58203125,950827.58203125,7350907.09375,917.0,156583045.67578125,180049951.0,27835111.0,950706525.6757812,974173431.0,256,0,1.0,7.890490640834691,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p2_d2__rps_08__in_0256__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
