case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
p2d2__rps_08__in_0128__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0128__out_0512/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,512,512,512.0,balanced,P2/D2,256,32768,131072,45805636215,5.588831880827965,2861.481922983918,515120.08984375,515120.08984375,10689688.82421875,897.0,152624179.9140625,177358920.0,27835111.0,14307600939.914062,14332335680.0,256,0,1.0,5.588831880827965,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0128__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0128__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0128__out_1024/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,1024,1024,1024.0,balanced,P2/D2,256,32768,262144,60057213047,4.262602059134141,4364.904508553361,515120.08984375,515120.08984375,10689688.82421875,897.0,152624179.9140625,177358920.0,27835976.80337143,28560064354.566406,28583912512.0,256,0,1.0,4.262602059134141,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0128__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0256__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,16,16,16.0,balanced,P2/D2,256,65536,4096,31999420810,8.000144800120838,128.0023168019334,950827.58203125,950827.58203125,6845230.296875,917.0,156077368.87890625,186676403.0,27835111.0,504839072.87890625,535438107.0,256,0,1.0,8.000144800120838,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0256__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,32,32,32.0,balanced,P2/D2,256,65536,8192,32444116805,7.890490640834691,252.4957005067101,950827.58203125,950827.58203125,7350907.09375,917.0,156583045.67578125,180049951.0,27835111.0,950706525.6757812,974173431.0,256,0,1.0,7.890490640834691,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0256__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0064/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,64,64,64.0,balanced,P2/D2,256,65536,16384,33342262859,7.677943188276992,491.3883640497275,950827.58203125,950827.58203125,7012819.5390625,917.0,156244958.12109375,185509149.0,27835111.0,1841091990.1210938,1870356181.0,256,0,1.0,7.677943188276992,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0256__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0128/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,128,128,128.0,balanced,P2/D2,256,65536,32768,35123709963,7.288523913609223,932.9310609419805,950827.58203125,950827.58203125,7503014.44921875,917.0,156735153.03125,185025951.0,27835111.0,3623029289.03125,3651320087.0,256,0,1.0,7.288523913609223,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0256__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0256/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,256,256,256.0,balanced,P2/D2,256,65536,65536,38686604171,6.617277620657671,1694.0230708883637,950827.58203125,950827.58203125,10692067.84375,917.0,159924206.42578125,189443073.0,27835111.0,7189112550.425781,7218631417.0,256,0,1.0,6.617277620657671,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0256__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0512/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,512,512,512.0,balanced,P2/D2,256,65536,131072,45812392587,5.588007644740303,2861.059914107035,950827.58203125,950827.58203125,10692067.84375,917.0,159924206.42578125,189443073.0,27835111.0,14314900966.425781,14344419833.0,256,0,1.0,5.588007644740303,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0256__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_1024/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,1024,1024,1024.0,balanced,P2/D2,256,65536,262144,60063969419,4.2621225749195935,4364.413516717664,950827.58203125,950827.58203125,10692067.84375,917.0,159924206.42578125,189443073.0,27835976.80337143,28567364381.078125,28598336512.0,256,0,1.0,4.2621225749195935,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0256__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0512__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,16,16,16.0,balanced,P2/D2,256,131072,4096,32012933555,7.99676791757237,127.94828668115792,1907046.484375,1907046.484375,6969225.0859375,958.0,171303735.5703125,220852050.0,27835111.0,520065439.5703125,569613754.0,256,0,1.0,7.99676791757237,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0512__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,32,32,32.0,balanced,P2/D2,256,131072,8192,32457353552,7.887272743597589,252.39272779512285,1907046.484375,1907046.484375,7243342.93359375,958.0,171577853.41796875,222624119.0,27835111.0,965701333.4179688,1016747599.0,256,0,1.0,7.887272743597589,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0512__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0064/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,64,64,64.0,balanced,P2/D2,256,131072,16384,33355775604,7.6748327797630544,491.1892979048355,1907046.484375,1907046.484375,7085579.8125,958.0,171420090.296875,221601300.0,27835111.0,1856267122.296875,1906448332.0,256,0,1.0,7.6748327797630544,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0512__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0128/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,128,128,128.0,balanced,P2/D2,256,131072,32768,35137222708,7.285720961142277,932.5722830262115,1907046.484375,1907046.484375,7596537.13671875,958.0,171931047.62109375,221601300.0,27835111.0,3638225183.6210938,3687895436.0,256,0,1.0,7.285720961142277,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0512__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0256/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,256,256,256.0,balanced,P2/D2,256,131072,65536,38700116916,6.614967095723696,1693.431576505266,1907046.484375,1907046.484375,10488522.58984375,958.0,174823033.07421875,225957821.0,27835111.0,7204011377.074219,7255146165.0,256,0,1.0,6.614967095723696,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0512__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0512/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,512,512,512.0,balanced,P2/D2,256,131072,131072,45825905332,5.58635990157376,2860.2162696057653,1907046.484375,1907046.484375,10488522.58984375,958.0,174823033.07421875,225957821.0,27835111.0,14329799793.074219,14380934581.0,256,0,1.0,5.58635990157376,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_0512__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_1024/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,balanced,P2/D2,256,131072,262144,60077482164,4.2611639299591335,4363.431864278153,1907046.484375,1907046.484375,10488522.58984375,958.0,174823033.07421875,225957821.0,27836003.580795288,28582290627.808594,28632511413.0,256,0,1.0,4.2611639299591335,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1024__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,16,16,16.0,balanced,P2/D2,256,262144,4096,32039959044,7.990022697857978,127.84036316572765,4604581.28515625,4604581.28515625,7094624.359375,1039.0,204530334.64453125,314523915.0,27835111.0,553292038.6445312,663285619.0,256,0,1.0,7.990022697857978,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1024__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,32,32,32.0,balanced,P2/D2,256,262144,8192,32484379041,7.880710900365091,252.1827488116829,4604581.28515625,4604581.28515625,7115439.87890625,1039.0,204551150.1640625,323705228.0,27835111.0,998674630.1640625,1117828708.0,256,0,1.0,7.880710900365091,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1024__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0064/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,64,64,64.0,balanced,P2/D2,256,262144,16384,33382801093,7.668619517182467,490.7916490996779,4604581.28515625,4604581.28515625,7155250.61328125,1039.0,204590960.8984375,322610333.0,27835111.0,1889437992.8984375,2007457365.0,256,0,1.0,7.668619517182467,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1024__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0128/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,128,128,128.0,balanced,P2/D2,256,262144,32768,35164248197,7.280121519044458,931.8555544376907,4604581.28515625,4604581.28515625,7664320.4453125,1039.0,205100030.73046875,322127135.0,27835111.0,3671394166.7304688,3788421271.0,256,0,1.0,7.280121519044458,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1024__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0256/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,256,256,256.0,balanced,P2/D2,256,262144,65536,38727142405,6.610350883181823,1692.2498260945467,4604581.28515625,4604581.28515625,10710064.09765625,1039.0,208145774.3828125,327565578.0,27835111.0,7237334118.3828125,7356753922.0,256,0,1.0,6.610350883181823,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1024__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0512/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,512,512,512.0,balanced,P2/D2,256,262144,131072,45852930821,5.5830673288773855,2858.5304723852214,4604581.28515625,4604581.28515625,10710064.09765625,1039.0,208145774.3828125,327565578.0,27835111.0,14363122534.382812,14482542338.0,256,0,1.0,5.5830673288773855,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1024__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_1024/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,1024,1024,1024.0,balanced,P2/D2,256,262144,262144,60104507653,4.259247933249184,4361.469883647164,4604581.28515625,4604581.28515625,10710064.09765625,1039.0,208145774.3828125,327565578.0,27836012.50660324,28615622509.14453,28736459017.0,256,0,1.0,4.259247933249184,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1024__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1536__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,16,16,16.0,balanced,P2/D2,256,393216,4096,32073141574,7.98175630564128,127.70810089026048,10244529.66796875,10244529.66796875,7189112.609375,1121.0,245735701.27734375,453711962.0,27835111.0,594497405.2773438,802473666.0,256,0,1.0,7.98175630564128,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1536__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,32,32,32.0,balanced,P2/D2,256,393216,8192,32517254807,7.872743302577031,251.927785682465,10244529.66796875,10244529.66796875,8311869.22265625,1121.0,246858457.890625,462844290.0,27835111.0,1040981937.890625,1256967770.0,256,0,1.0,7.872743302577031,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1536__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0064/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,64,64,64.0,balanced,P2/D2,256,393216,16384,33409826583,7.662416306292984,490.394643602751,10244529.66796875,10244529.66796875,7156770.94140625,1121.0,245703359.609375,458692891.0,27835111.0,1930550391.609375,2143539923.0,256,0,1.0,7.662416306292984,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1536__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0128/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,128,128,128.0,balanced,P2/D2,256,393216,32768,35191273687,7.274530677034543,931.1399266604215,10244529.66796875,10244529.66796875,7768512.9453125,1121.0,246315101.61328125,458209693.0,27835111.0,3712609237.6132812,3924503829.0,256,0,1.0,7.274530677034543,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_08__in_1536__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0256/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,256,256,256.0,balanced,P2/D2,256,393216,65536,38754167895,6.605741108765457,1691.069723843957,10244529.66796875,10244529.66796875,10669242.171875,1121.0,249215830.83984375,470542790.0,27835111.0,7278404174.839844,7499731134.0,256,0,1.0,6.605741108765457,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p2d2__rps_08__in_1536__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
